product_type,brand,price_layer,target,target_c,target_o,target_B
Type_A,Brand4,4,soso,61.21169206363264,10000,0
Type_A,Brand1,4,like,67.78256079202782,10,1
Type_F,Brand10,3,soso,122.90800666595875,10000,1
Type_B,Brand1,1,like,33.5794016997535,100,0
Type_C,Brand2,4,soso,53.88967765033007,10000,0
Type_D,Brand4,4,like,110.91206533549708,100,1
Type_F,Brand2,3,dislike,81.53337206998113,100,1
Type_F,Brand2,3,soso,51.30398822739813,10,0
Type_A,Brand8,1,dislike,91.37082457757248,100,1
Type_B,Brand11,1,soso,76.60604583357693,1000,1
Type_F,Brand8,3,soso,89.74166596179609,1000,1
Type_D,Brand7,1,dislike,31.242004579117392,10,0
Type_E,Brand11,2,dislike,26.211062442209574,100,0
Type_E,Brand4,3,like,41.560903248153075,10000,0
Type_B,Brand7,5,soso,110.93049351450611,10000,1
Type_D,Brand6,1,dislike,12.208803501509859,10000,0
Type_C,Brand7,3,soso,84.44489031322688,1000,1
Type_B,Brand1,5,like,70.08459892543803,10,1
Type_F,Brand5,2,dislike,36.19100726906163,100,0
Type_F,Brand5,2,like,52.52346729096085,100,0
Type_C,Brand7,4,soso,103.85062271594543,100,1
Type_A,Brand4,5,like,102.23187970140003,100,1
Type_C,Brand1,5,like,74.48383704961337,100,1
Type_B,Brand3,5,like,92.21317542223028,1000,1
Type_D,Brand4,2,like,93.87993529706046,10000,1
Type_C,Brand5,4,soso,129.03189447087084,10,1
Type_A,Brand8,2,like,94.08714203366675,100,1
Type_D,Brand8,3,like,54.29849032427498,1000,0
Type_E,Brand2,5,like,47.325718989137016,10000,0
Type_E,Brand10,5,like,109.0967427882522,1000,1
Type_D,Brand4,4,like,96.92888943811502,100,1
Type_F,Brand2,4,like,84.77942747145244,10,1
Type_F,Brand5,5,soso,132.54729279171505,100,1
Type_B,Brand4,2,like,88.88707032202004,100,1
Type_C,Brand2,4,soso,105.63337598297574,10,1
Type_C,Brand3,5,like,105.72504157943095,1000,1
Type_F,Brand3,3,soso,118.78915764840308,10000,1
Type_D,Brand7,4,dislike,36.474944025436955,10000,0
Type_C,Brand4,1,soso,93.95219034717445,100,1
Type_E,Brand1,3,dislike,67.5642592361998,100,1
Type_D,Brand5,5,dislike,31.281966148395217,100,0
Type_F,Brand6,4,soso,105.97547895925399,10000,1
Type_C,Brand6,4,dislike,74.42096531261441,100,1
Type_A,Brand10,2,dislike,33.76751692100129,1000,0
Type_F,Brand11,5,dislike,34.200073527283365,10000,0
Type_F,Brand2,1,like,116.42969955823774,1000,1
Type_B,Brand5,5,like,62.45612748308278,10,0
Type_A,Brand4,4,soso,53.449277219022086,1000,0
Type_F,Brand11,4,soso,65.62178809401782,10000,1
Type_A,Brand5,1,like,95.84286093967484,100,1
Type_C,Brand7,3,soso,108.94501180694868,10000,1
Type_D,Brand3,5,soso,122.79487980136732,1000,1
Type_E,Brand8,5,like,87.60818483874405,10,1
Type_D,Brand11,5,like,83.26056563587827,100,1
Type_C,Brand9,2,like,92.58275899690496,1000,1
Type_C,Brand1,1,like,108.49583440954484,10,1
Type_E,Brand1,3,dislike,72.99419493480492,10000,1
Type_A,Brand9,5,like,40.2188373209967,10000,0
Type_A,Brand10,3,like,99.43477480497948,1000,1
Type_D,Brand1,3,like,115.54182879420235,10000,1
Type_B,Brand2,3,like,31.24153952165777,100,0
Type_C,Brand3,4,like,73.28999080576926,10,1
Type_E,Brand7,5,dislike,14.12430638228207,10000,0
Type_D,Brand10,5,like,113.14313825052685,10000,1
Type_E,Brand3,5,dislike,93.43089358616368,1000,1
Type_A,Brand9,1,dislike,65.1779972605022,100,1
Type_F,Brand2,2,dislike,54.54839686206254,10,0
Type_A,Brand3,2,soso,53.88961734636906,100,0
Type_D,Brand9,2,dislike,94.11241720443101,100,1
Type_B,Brand6,2,like,114.52260930137047,100,1
Type_A,Brand11,4,like,94.91770530713374,100,1
Type_E,Brand11,1,soso,53.486953694679116,10,0
Type_C,Brand9,1,like,99.46328707439585,100,1
Type_C,Brand5,4,dislike,59.32777108194522,1000,0
Type_B,Brand4,5,dislike,94.55541131509247,10000,1
Type_D,Brand2,4,dislike,69.65956043340177,100,1
Type_B,Brand1,2,dislike,93.20816123803917,1000,1
Type_E,Brand11,1,soso,59.96212711063778,1000,0
Type_B,Brand5,4,dislike,76.00275306140009,10000,1
Type_C,Brand1,2,like,106.91429488909058,10000,1
Type_F,Brand6,2,like,85.6921537099132,1000,1
Type_A,Brand11,3,dislike,57.548950920532356,10000,0
Type_A,Brand6,5,soso,117.65663106769048,10000,1
Type_F,Brand7,5,soso,124.5258025883342,100,1
Type_D,Brand9,5,dislike,64.60538994542227,10000,0
Type_E,Brand6,1,dislike,74.21405386922721,100,1
Type_D,Brand3,1,dislike,45.39186364410387,10000,0
Type_F,Brand8,1,like,60.927389465437614,10000,0
Type_B,Brand5,1,like,48.54703725163018,10000,0
Type_B,Brand8,2,soso,104.7602185155551,1000,1
Type_B,Brand8,5,like,101.33545372955744,100,1
Type_E,Brand3,1,soso,108.06064636873691,1000,1
Type_A,Brand7,5,soso,84.74822207585046,100,1
Type_F,Brand4,2,soso,135.9015936123022,10000,1
Type_C,Brand9,1,like,31.530861656457763,100,0
Type_C,Brand7,3,like,57.65053126638442,10,0
Type_B,Brand10,4,soso,134.2637185161591,10000,1
Type_B,Brand2,1,soso,84.14280290335552,1000,1
Type_B,Brand1,1,dislike,64.33297339555817,10000,0
Type_E,Brand6,3,soso,71.61310223916838,10,1
Type_C,Brand6,2,soso,110.34090375757305,10000,1
Type_D,Brand10,4,dislike,66.7905588778647,100,1
Type_A,Brand5,2,soso,104.07303691204592,10,1
Type_D,Brand2,3,like,63.33879605442664,10,0
Type_A,Brand9,1,like,113.24446785366841,10000,1
Type_E,Brand6,4,soso,106.35041119625862,100,1
Type_A,Brand4,2,dislike,18.985416108883335,10,0
Type_E,Brand7,1,dislike,74.33058140020067,1000,1
Type_C,Brand9,5,like,58.48134949380864,1000,0
Type_A,Brand8,3,like,59.39273358547998,100,0
Type_B,Brand1,2,dislike,30.419876713173224,100,0
Type_B,Brand3,5,soso,106.7256190620061,100,1
Type_E,Brand10,2,soso,133.1999884357989,10000,1
Type_C,Brand2,2,soso,121.40288634805351,10,1
Type_E,Brand3,5,soso,130.4727138526328,1000,1
Type_D,Brand5,3,dislike,91.04436102788458,10,1
Type_D,Brand6,3,dislike,11.132938353741515,100,0
Type_D,Brand3,5,dislike,64.69202338055747,10000,0
Type_B,Brand2,3,soso,130.98758983281004,1000,1
Type_F,Brand5,4,soso,98.42126511217185,100,1
Type_D,Brand4,4,like,89.49595795140658,10000,1
Type_A,Brand5,1,dislike,48.55903655389285,10000,0
Type_D,Brand10,5,dislike,84.2593266874309,10,1
Type_B,Brand4,4,soso,65.04581075832805,100,1
Type_A,Brand4,2,soso,58.9222285381928,10,0
Type_C,Brand8,3,soso,83.04616526203817,1000,1
Type_E,Brand6,4,soso,57.78411271720945,10,0
Type_E,Brand2,4,dislike,23.176661035116204,10000,0
Type_F,Brand3,5,soso,64.54420914283725,1000,0
Type_A,Brand8,2,like,31.425746002788113,10000,0
Type_F,Brand1,4,soso,121.01256167807739,1000,1
Type_A,Brand6,2,like,107.75426612773995,1000,1
Type_F,Brand3,3,like,34.44696607516742,10,0
Type_E,Brand9,3,soso,71.04073670213785,10,1
Type_E,Brand10,3,soso,80.33353622770733,10,1
Type_A,Brand11,1,like,99.64847951948781,1000,1
Type_E,Brand1,5,soso,71.06043117101356,10,1
Type_F,Brand2,3,like,65.33422184279235,100,1
Type_C,Brand6,1,like,114.74317219614309,1000,1
Type_D,Brand4,1,soso,122.18649586948698,100,1
Type_F,Brand10,5,like,39.57107153649406,10,0
Type_D,Brand1,3,like,58.48049077542902,10,0
Type_C,Brand10,5,like,80.6182410923271,10,1
Type_D,Brand4,5,dislike,69.72817242959269,100,1
Type_D,Brand2,4,soso,106.43932333400647,10,1
Type_D,Brand9,5,soso,58.258308570983125,100,0
Type_B,Brand7,1,dislike,96.41617906986569,10,1
Type_F,Brand6,3,like,46.734042536574975,10000,0
Type_F,Brand9,5,dislike,26.11712874269008,10,0
Type_C,Brand8,1,like,51.80250152513784,1000,0
Type_F,Brand2,3,soso,86.32151532090808,1000,1
Type_E,Brand3,2,soso,78.59392416910724,10,1
Type_A,Brand7,1,soso,95.03413710586665,10000,1
Type_C,Brand10,2,like,109.32287315225729,100,1
Type_C,Brand4,2,dislike,14.481170236414755,100,0
Type_F,Brand11,4,dislike,44.27602196749159,10000,0
Type_B,Brand6,2,dislike,95.78204735245424,10000,1
Type_B,Brand9,1,like,52.3249429895576,10000,0
Type_D,Brand7,5,soso,121.3921384800668,10000,1
Type_B,Brand3,3,soso,84.71102487912103,10,1
Type_E,Brand6,4,soso,129.28170462543528,1000,1
Type_E,Brand7,3,soso,105.77815162141803,10,1
Type_D,Brand1,1,dislike,87.8216980877865,1000,1
Type_B,Brand7,5,soso,105.58433823376959,1000,1
Type_D,Brand5,2,soso,127.56387728842365,10000,1
Type_A,Brand7,2,soso,128.7529623410207,10000,1
Type_B,Brand7,1,soso,76.7640492286761,10000,1
Type_B,Brand6,1,like,103.13758608227919,10000,1
Type_B,Brand3,3,like,103.24369025324853,1000,1
Type_B,Brand9,3,dislike,71.63617907238894,10000,1
Type_E,Brand5,3,soso,71.73857280646605,100,1
Type_F,Brand9,2,like,40.27513783121628,1000,0
Type_D,Brand3,1,dislike,64.15042582097821,100,0
Type_E,Brand7,4,like,87.2370956334315,10,1
Type_D,Brand5,2,dislike,94.43906225715553,10,1
Type_A,Brand7,4,dislike,45.24167458551206,1000,0
Type_B,Brand8,3,soso,113.1541049765854,100,1
Type_C,Brand11,3,dislike,86.60744226579376,100,1
Type_E,Brand8,1,soso,119.69853347036353,10000,1
Type_F,Brand5,5,soso,85.76799048621305,100,1
Type_C,Brand11,5,soso,71.59400178736848,100,1
Type_A,Brand5,3,dislike,13.751041726321505,1000,0
Type_C,Brand8,5,dislike,76.19554792464656,1000,1
Type_A,Brand6,5,dislike,44.09142501115855,1000,0
Type_E,Brand6,3,soso,94.15987133323978,100,1
Type_A,Brand2,1,dislike,95.4767330159451,1000,1
Type_E,Brand7,2,like,31.41124108216652,100,0
Type_F,Brand10,5,soso,74.69411670102214,1000,1
Type_E,Brand7,4,like,115.37458922708649,10,1
Type_C,Brand6,5,dislike,52.96472343269807,10,0
Type_D,Brand11,2,like,111.63873268452411,10000,1
Type_F,Brand2,2,like,104.2206020548953,10,1
Type_D,Brand11,2,like,92.20208587781448,1000,1
Type_D,Brand5,2,soso,112.38227125346768,10,1
Type_B,Brand6,4,dislike,11.398760963534755,10000,0
Type_C,Brand4,1,soso,76.55913393645498,1000,1
Type_A,Brand10,2,dislike,48.914240491831904,10000,0
Type_D,Brand6,2,soso,95.70320987720704,10,1
Type_C,Brand5,4,like,69.1708952208875,10,1
Type_B,Brand11,5,like,68.53768445899371,10,1
Type_C,Brand10,5,soso,125.18472455946775,10000,1
Type_A,Brand9,4,like,114.38587320311586,10,1
Type_D,Brand11,5,like,103.8449466150688,100,1
Type_A,Brand6,3,dislike,70.43917399086166,1000,1
Type_B,Brand1,1,dislike,74.32108639849116,100,1
Type_A,Brand10,5,soso,114.4103892290037,10,1
Type_F,Brand10,4,dislike,79.77454938516149,10000,1
Type_B,Brand1,3,soso,55.80869576396953,100,0
Type_A,Brand2,1,soso,57.43141822048906,1000,0
Type_B,Brand2,2,dislike,19.37433368685697,10000,0
Type_C,Brand11,5,soso,129.36178262646197,10000,1
Type_C,Brand4,1,like,84.47438804247285,1000,1
Type_C,Brand10,1,like,70.1576654881695,10,1
Type_F,Brand2,2,like,97.24016256190764,10,1
Type_F,Brand8,1,soso,69.92931777157575,10,1
Type_C,Brand8,5,dislike,80.23122553329185,1000,1
Type_A,Brand11,3,soso,80.74375720247099,10,1
Type_F,Brand2,5,like,85.5646234950227,100,1
Type_E,Brand9,4,like,115.92108779200315,10000,1
Type_B,Brand9,1,like,37.181533179937716,100,0
Type_B,Brand9,2,dislike,93.344181474381,1000,1
Type_E,Brand9,4,like,97.03032460816046,1000,1
Type_B,Brand7,1,soso,89.30700294993001,100,1
Type_B,Brand9,1,like,39.81759461392051,1000,0
Type_C,Brand8,3,dislike,20.606068063065244,10000,0
Type_B,Brand10,2,soso,101.08914604174133,10000,1
Type_B,Brand8,5,like,76.18863459316864,10,1
Type_D,Brand7,1,dislike,57.04400884573653,10,0
Type_B,Brand2,4,dislike,34.90335011629944,10000,0
Type_E,Brand2,2,like,38.89233889407086,1000,0
Type_B,Brand8,5,dislike,79.7518242369727,10,1
Type_E,Brand2,4,like,50.071848231643415,1000,0
Type_F,Brand2,2,soso,106.50345747329271,10,1
Type_B,Brand7,3,soso,82.37619797936014,100,1
Type_E,Brand7,4,dislike,65.52650902030791,100,1
Type_B,Brand1,2,soso,117.16942314029296,10,1
Type_F,Brand11,5,like,47.68224455665212,10000,0
Type_B,Brand7,1,soso,52.180354521212514,10000,0
Type_D,Brand5,2,soso,75.00318346593284,1000,1
Type_F,Brand5,4,like,113.6700487779156,10,1
Type_D,Brand2,5,like,46.74735656490635,1000,0
Type_B,Brand6,1,dislike,51.70714360758304,10,0
Type_D,Brand4,5,like,63.11181258716418,10000,0
Type_A,Brand7,1,like,57.62016521081727,100,0
Type_F,Brand2,3,soso,113.85924202459907,100,1
Type_A,Brand8,3,like,93.06415797119536,100,1
Type_F,Brand5,5,like,98.09139939917347,10,1
Type_C,Brand8,1,soso,80.16894564710363,10,1
Type_F,Brand7,1,dislike,41.89183035931669,1000,0
Type_C,Brand3,2,like,78.06323237928666,10,1
Type_A,Brand9,2,soso,51.32598013555467,100,0
Type_F,Brand9,3,dislike,93.02920071153086,10,1
Type_C,Brand2,3,dislike,31.162581043680962,10,0
Type_B,Brand3,1,dislike,25.823487528748256,10000,0
Type_B,Brand11,1,dislike,65.81451009726422,1000,1
Type_C,Brand10,4,soso,123.93694109031725,100,1
Type_A,Brand10,2,dislike,66.20753735894033,10000,1
Type_E,Brand11,1,soso,105.11160823144434,10000,1
Type_F,Brand1,1,dislike,53.00138664687449,100,0
Type_B,Brand1,3,soso,127.59916008635857,100,1
Type_F,Brand3,5,dislike,94.18080437034475,100,1
Type_D,Brand3,3,soso,102.19272681649387,10000,1
Type_E,Brand5,1,like,37.783540479225806,10,0
Type_D,Brand6,2,like,39.67603496883964,100,0
Type_B,Brand4,5,soso,87.05385268613651,100,1
Type_C,Brand10,4,dislike,53.332034254146656,10000,0
Type_D,Brand11,3,like,86.0892972393134,10,1
Type_F,Brand7,4,like,116.42849497350649,100,1
Type_A,Brand3,2,soso,111.87240114682734,100,1
Type_D,Brand4,5,soso,126.10574300216064,100,1
Type_A,Brand11,2,soso,132.0778063503746,10,1
Type_E,Brand5,5,soso,67.82778149013176,1000,1
Type_E,Brand8,4,soso,79.6946237205585,10,1
Type_C,Brand9,4,like,90.16607597613418,100,1
Type_A,Brand3,2,soso,107.15329120768769,10,1
Type_F,Brand1,5,dislike,47.397640076606315,1000,0
Type_C,Brand2,4,soso,124.45112442636932,10000,1
Type_D,Brand2,5,dislike,95.36115127205429,1000,1
Type_C,Brand3,4,like,65.26223730272487,10000,1
Type_F,Brand2,1,like,60.87770771610796,10,0
Type_D,Brand11,4,soso,75.783817538876,10000,1
Type_E,Brand1,1,like,79.26860547933381,10000,1
Type_C,Brand11,2,like,83.6520419256914,10000,1
Type_F,Brand6,1,dislike,26.65490249090579,100,0
Type_E,Brand7,2,like,55.25308354006026,1000,0
Type_D,Brand1,1,soso,61.380269814693754,10,0
Type_A,Brand9,2,like,108.77810223376417,10000,1
Type_B,Brand7,4,like,86.76805056050425,100,1
Type_D,Brand11,3,dislike,58.818018669664966,100,0
Type_D,Brand4,3,dislike,90.44629767816538,10,1
Type_B,Brand3,3,soso,135.51265692118804,100,1
Type_B,Brand6,1,like,33.137737877394216,10,0
Type_E,Brand3,3,like,98.9555599966507,1000,1
Type_D,Brand4,2,dislike,57.339243161642194,100,0
Type_D,Brand9,1,like,31.211642545590994,1000,0
Type_C,Brand5,1,dislike,47.94838215386727,100,0
Type_B,Brand10,4,soso,117.55186325591211,1000,1
Type_F,Brand5,2,dislike,74.88127771891332,1000,1
Type_A,Brand9,2,soso,130.75674773834564,10,1
Type_D,Brand2,4,like,84.44388916782225,10000,1
Type_C,Brand7,5,like,50.45747237110375,10000,0
Type_A,Brand7,4,dislike,73.45172470736281,1000,1
Type_E,Brand6,5,soso,135.3863212987601,100,1
Type_F,Brand4,3,dislike,87.13592514289417,1000,1
Type_C,Brand7,3,like,31.18214782396424,10000,0
Type_A,Brand3,3,dislike,48.127712389192254,100,0
Type_D,Brand9,3,like,48.89076592647845,10,0
Type_C,Brand1,4,dislike,53.43974416439517,100,0
Type_B,Brand6,3,soso,84.69469087988165,10,1
Type_A,Brand1,4,soso,99.341509491627,10000,1
Type_D,Brand6,2,soso,122.02947438824651,100,1
Type_C,Brand5,2,dislike,66.27536362520101,100,1
Type_F,Brand11,1,like,61.78011912222691,100,0
Type_A,Brand5,2,dislike,40.07525491397156,10000,0
Type_E,Brand11,5,like,49.05834967613441,1000,0
Type_E,Brand10,5,soso,95.3313408601226,10,1
Type_B,Brand6,3,soso,120.74210925911643,100,1
Type_C,Brand8,1,dislike,11.086806098412172,10000,0
Type_C,Brand9,4,like,91.93531351998053,10000,1
Type_B,Brand3,4,like,74.60654723964689,1000,1
Type_C,Brand5,4,like,104.96354697115862,1000,1
Type_E,Brand6,3,dislike,54.93779474205522,10000,0
Type_E,Brand1,1,like,106.57703415093091,10,1
Type_B,Brand1,2,dislike,74.5827538625415,10,1
Type_D,Brand1,2,soso,92.75837426608871,100,1
Type_B,Brand2,3,soso,76.66896322914822,10000,1
Type_E,Brand4,5,soso,134.79931268775908,10000,1
Type_B,Brand6,4,soso,68.97816722245116,1000,1
Type_E,Brand3,5,dislike,77.95627104920864,10,1
Type_D,Brand9,2,dislike,69.84286278074137,1000,1
Type_E,Brand3,3,dislike,46.3100735934239,10000,0
Type_F,Brand4,5,soso,112.77898842060964,1000,1
Type_C,Brand4,2,soso,62.150976819068504,10000,0
Type_A,Brand11,3,like,51.730387863685905,10000,0
Type_D,Brand5,4,dislike,72.84922563525028,100,1
Type_A,Brand5,1,like,42.00085490934244,1000,0
Type_D,Brand2,2,soso,128.92610727304185,1000,1
Type_D,Brand6,1,like,82.39095758999406,10000,1
Type_D,Brand9,3,soso,57.11424481112948,1000,0
Type_F,Brand5,2,like,97.11003487363891,10,1
Type_D,Brand1,4,dislike,48.62849433506384,10000,0
Type_E,Brand9,4,soso,76.48392651007714,10000,1
Type_C,Brand7,3,dislike,56.69631076218807,10,0
Type_E,Brand7,1,dislike,75.59680927072277,100,1
Type_E,Brand11,5,like,109.33986588096965,1000,1
Type_F,Brand6,4,soso,78.55571995596561,100,1
Type_C,Brand1,1,like,90.71492252085017,10,1
Type_F,Brand11,1,dislike,40.3461323499464,100,0
Type_D,Brand7,2,soso,52.15036212466632,10000,0
Type_C,Brand4,5,like,113.79522755003113,100,1
Type_A,Brand5,3,dislike,36.63270273215722,1000,0
Type_C,Brand7,4,dislike,50.94433060263028,10000,0
Type_E,Brand3,5,like,86.82501211599873,1000,1
Type_D,Brand2,1,dislike,69.46004480913386,10000,1
Type_E,Brand11,5,dislike,81.747497989811,1000,1
Type_A,Brand1,2,like,63.843830665413456,10,0
Type_F,Brand8,2,like,91.85189583759306,10000,1
Type_F,Brand8,1,dislike,63.910455819566934,10000,0
Type_D,Brand7,1,like,115.73040104439055,1000,1
Type_B,Brand10,3,dislike,74.60844876713784,10000,1
Type_F,Brand9,4,soso,132.24800241508552,10,1
Type_E,Brand10,4,dislike,35.38019324466751,10,0
Type_E,Brand11,5,like,70.2205464277427,10,1
Type_C,Brand1,4,like,76.51872942042709,1000,1
Type_D,Brand3,1,dislike,83.94514649850449,1000,1
Type_F,Brand5,5,dislike,47.524268841300064,10000,0
Type_F,Brand2,4,dislike,58.90984933892716,100,0
Type_F,Brand7,3,soso,62.80346967325009,10,0
Type_F,Brand6,1,like,47.55216495144891,10,0
Type_E,Brand11,1,soso,84.61020776752753,1000,1
Type_A,Brand10,4,like,35.342829122480794,10,0
Type_D,Brand2,3,soso,57.567223984771076,10,0
Type_D,Brand8,3,dislike,71.56505065284748,1000,1
Type_C,Brand3,2,soso,57.102929886130056,10000,0
Type_E,Brand4,1,dislike,11.160385253149558,100,0
Type_E,Brand5,1,like,36.38445648345667,1000,0
Type_B,Brand6,4,dislike,65.9355079908874,1000,1
Type_B,Brand9,4,like,79.34160339892183,10000,1
Type_D,Brand9,3,like,101.07212064847879,1000,1
Type_E,Brand9,1,dislike,28.682406054216703,10000,0
Type_F,Brand8,4,like,81.67864684719493,10,1
Type_C,Brand5,3,like,100.39577263915473,100,1
Type_E,Brand5,1,like,92.80523826374406,10000,1
Type_C,Brand4,2,soso,78.35473032502364,1000,1
Type_B,Brand7,1,soso,104.1366067957216,10000,1
Type_F,Brand11,2,like,93.93191598527252,100,1
Type_A,Brand4,1,soso,121.43932653498584,10000,1
Type_F,Brand5,3,soso,136.0173495832857,1000,1
Type_E,Brand9,1,dislike,45.36157431301286,100,0
Type_F,Brand7,4,dislike,13.605960696879432,10,0
Type_F,Brand9,3,like,76.01701081681395,10,1
Type_B,Brand8,2,dislike,38.66005465257518,100,0
Type_A,Brand11,1,like,56.97417735190599,100,0
Type_A,Brand3,2,like,89.76895664093789,100,1
Type_B,Brand3,4,dislike,14.73353166863533,10000,0
Type_B,Brand2,3,dislike,57.571388947396,10000,0
Type_B,Brand3,2,dislike,65.59576558753338,1000,1
Type_C,Brand10,5,like,93.45747522578475,100,1
Type_D,Brand3,1,like,113.78225060597147,1000,1
Type_D,Brand3,2,soso,51.75834181811994,100,0
Type_D,Brand11,5,like,76.02413705673216,10000,1
Type_F,Brand6,5,dislike,86.16103679997386,1000,1
Type_C,Brand9,4,like,48.53594432482741,10,0
Type_B,Brand7,2,dislike,94.94508896047414,10,1
Type_D,Brand7,4,dislike,27.36000873841091,100,0
Type_C,Brand7,1,like,85.78957019874159,100,1
Type_C,Brand1,3,dislike,17.423495243630622,10,0
Type_B,Brand4,5,like,75.64757662993253,10000,1
Type_A,Brand9,2,dislike,32.54312195681902,100,0
Type_C,Brand4,1,like,57.75747522678424,1000,0
Type_E,Brand7,2,soso,82.82543285489216,100,1
Type_C,Brand2,5,like,51.075969841097105,10,0
Type_A,Brand6,3,dislike,85.55464485561022,10000,1
Type_A,Brand5,1,dislike,24.083473446435303,1000,0
Type_F,Brand10,5,like,67.98891633340159,1000,1
Type_E,Brand2,1,dislike,95.3911614902442,10000,1
Type_D,Brand11,2,soso,101.55464559322596,10000,1
Type_C,Brand3,5,like,85.29093922015474,10000,1
Type_B,Brand3,5,soso,113.7109247228293,10000,1
Type_F,Brand3,5,soso,125.57684308707626,10000,1
Type_B,Brand5,3,like,101.54608198302131,10000,1
Type_E,Brand10,5,soso,82.31260389519244,10000,1
Type_A,Brand9,1,dislike,83.02634098016503,1000,1
Type_D,Brand7,5,soso,68.60954433152268,100,1
Type_C,Brand6,3,dislike,45.80144051989562,100,0
Type_C,Brand4,3,soso,108.45385637124082,10000,1
Type_C,Brand5,2,like,52.03717504963127,10000,0
Type_B,Brand6,1,dislike,41.504314494022864,1000,0
Type_D,Brand8,4,soso,95.06663240504211,1000,1
Type_E,Brand9,1,dislike,31.74892341168607,100,0
Type_B,Brand2,4,like,96.4228302376665,10000,1
Type_A,Brand8,1,dislike,73.6482277805028,10,1
Type_D,Brand8,5,dislike,90.30057926373644,1000,1
Type_F,Brand7,4,dislike,16.64577845091081,10000,0
Type_A,Brand4,1,soso,128.40156985361085,1000,1
Type_C,Brand9,2,soso,52.36185824321841,10000,0
Type_F,Brand7,3,dislike,81.86170183022297,10,1
Type_B,Brand5,1,like,53.092730933741784,10000,0
Type_D,Brand4,1,dislike,67.13426932272586,10,1
Type_F,Brand6,3,dislike,68.55598022950247,10,1
Type_B,Brand6,4,soso,84.19430406780143,1000,1
Type_D,Brand9,4,dislike,28.785953336364695,10,0
Type_C,Brand7,5,dislike,14.132560760040157,10,0
Type_D,Brand1,5,like,80.82905649820455,1000,1
Type_C,Brand4,5,like,91.5193811251293,10,1
Type_B,Brand4,2,dislike,43.22125179605945,10,0
Type_B,Brand5,3,dislike,27.397380245248378,10000,0
Type_F,Brand5,4,like,44.95159030656119,1000,0
Type_B,Brand10,2,like,53.839607680745516,10,0
Type_C,Brand4,5,dislike,79.79386769947405,10,1
Type_A,Brand3,3,dislike,24.011848784572095,10000,0
Type_A,Brand6,5,dislike,48.367686462553905,10000,0
Type_D,Brand11,1,soso,107.04702449726659,100,1
Type_B,Brand2,5,like,103.86877238689718,10000,1
Type_F,Brand9,3,like,75.03123278259403,10000,1
Type_A,Brand6,4,soso,109.50286956806217,10,1
Type_E,Brand11,3,like,74.908950040668,10,1
Type_B,Brand5,4,soso,116.13688410992546,10000,1
Type_F,Brand3,3,like,98.55658169074373,10000,1
Type_E,Brand4,3,dislike,78.2023473752047,10,1
Type_F,Brand6,4,soso,114.28320531471954,1000,1
Type_A,Brand3,1,soso,120.5682498327154,100,1
Type_C,Brand10,3,dislike,79.86779200752075,100,1
Type_E,Brand7,3,soso,125.27410849237073,1000,1
Type_F,Brand5,2,like,71.16655288921612,1000,1
Type_E,Brand10,5,soso,127.35078933417267,1000,1
Type_B,Brand1,2,dislike,17.422524376789923,1000,0
Type_D,Brand9,3,soso,81.7256802001986,10000,1
Type_C,Brand9,3,like,110.45360695886562,10,1
Type_B,Brand1,3,dislike,46.642920053205245,1000,0
Type_F,Brand4,1,soso,125.29789671848275,10000,1
Type_B,Brand4,2,soso,98.62188816139485,1000,1
Type_A,Brand10,5,dislike,33.1624257876357,100,0
Type_D,Brand8,1,dislike,19.400979850510247,100,0
Type_F,Brand2,4,like,90.94770129853745,10000,1
Type_D,Brand7,3,soso,70.25343028994482,1000,1
Type_C,Brand8,1,dislike,60.60387574797227,10000,0
Type_C,Brand3,4,like,64.77891205217568,100,0
Type_D,Brand10,3,dislike,68.63064762006027,1000,1
Type_E,Brand3,1,soso,104.4823049329152,1000,1
Type_F,Brand9,3,soso,103.28093681604736,1000,1
Type_E,Brand8,2,like,75.35223796451126,100,1
Type_B,Brand1,3,like,90.24880285375446,1000,1
Type_F,Brand2,5,dislike,72.39729377576539,10000,1
Type_D,Brand4,5,soso,69.11570638690421,100,1
Type_B,Brand11,3,soso,102.26094936847988,100,1
Type_E,Brand6,1,soso,52.13565644315069,10000,0
Type_C,Brand3,4,like,75.4245551418264,10000,1
Type_F,Brand4,4,like,99.2893283651971,10000,1
Type_D,Brand4,5,soso,56.19546070145435,10,0
Type_A,Brand10,5,soso,78.75623086123417,10000,1
Type_B,Brand7,1,dislike,14.127875567280642,10000,0
Type_F,Brand7,2,like,79.64445179881349,10,1
Type_D,Brand7,5,dislike,90.65192565160922,10,1
Type_A,Brand4,5,like,58.88277683673394,100,0
Type_B,Brand5,3,dislike,42.431130263974936,1000,0
Type_E,Brand4,2,dislike,29.331566236206466,100,0
Type_B,Brand9,2,dislike,74.33130824639733,10,1
Type_C,Brand4,5,soso,94.52759721746567,100,1
Type_F,Brand1,3,dislike,34.77714004279974,10000,0
Type_B,Brand8,1,like,34.67115386329025,10000,0
Type_B,Brand6,4,dislike,84.32908926576846,10000,1
Type_F,Brand2,5,soso,110.4756618514833,10,1
Type_F,Brand1,4,soso,135.0111081723519,10000,1
Type_D,Brand10,4,soso,99.29849659879989,10,1
Type_D,Brand7,4,soso,133.47093892633842,100,1
Type_E,Brand8,5,dislike,70.89231539687663,10,1
Type_C,Brand10,1,dislike,48.02549531179622,10,0
